id,x,y
158,76.1282,6.13989
159,76.1604,5.98531
160,81.5677,6.51707
161,81.6362,6.37551
162,81.7126,6.46113
163,81.8222,6.62185
164,87.4572,6.85944
165,87.5901,6.67701
166,87.9881,7.09341
167,87.9222,6.96459
168,93.4804,7.09825
169,93.4977,6.94672
170,93.9325,7.14813
171,93.8955,7.00595
172,101.912,7.52855
173,101.698,7.42176
174,102.381,7.57483
175,102.293,7.43057
176,105.598,7.85337
177,105.696,7.70053
178,106.18,7.82157
179,106.125,7.70014
180,111.35,8.22312
181,111.28,8.09074
182,111.441,8.41649
183,111.713,8.19971
184,117.183,8.60816
185,117.203,8.47279
186,117.641,8.52835
187,117.6,8.39863
188,123.212,9.00399
189,123.2,8.85883
190,123.444,8.92764
191,123.572,8.75486
192,129.209,9.36333
193,129.146,9.24627
194,129.512,9.29645
195,129.547,9.15994
196,135.178,9.72196
197,135.099,9.58955
198,135.227,9.70045
199,135.322,9.5321
200,140.962,10.1059
201,140.884,9.98877
202,141.335,10.0424
203,141.265,9.91371
204,148.358,10.6583
205,148.327,10.5237
207,148.549,10.5143
208,0.462702,-2.67845
209,0.476372,-2.83207
210,0.529064,-2.63242
211,0.646689,-2.75483
212,7.82725,-1.65785
213,7.80151,-2.0625
214,7.97323,-1.76006
215,8.10672,-2.03561
216,13.7236,-0.962792
217,13.7486,-1.22123
218,13.8865,-0.974747
219,14.0533,-1.27293
220,19.6675,-0.289079
221,19.7146,-0.479023
222,19.8425,-0.339742
223,20.0158,-0.634586
224,25.5074,0.306773
225,25.6404,0.179821
226,25.6963,0.259323
227,25.8339,-0.0106338
228,31.5859,0.866064
229,31.6373,0.720898
230,31.7659,0.772089
231,31.8839,0.570048
232,37.569,1.35766
233,37.5168,1.16807
234,37.6813,1.271
235,37.6555,1.11567
236,43.4341,1.83838
237,43.461,1.72069
238,43.5881,1.83897
239,43.7168,1.72885
240,48.8038,2.32944
241,48.8732,2.21981
242,48.9867,2.25452
243,49.0624,2.11861
244,52.7433,2.67836
245,52.7512,2.56513
246,52.9249,2.65906
247,53.033,2.54572
248,61.2692,3.42698
249,61.1904,3.24505
250,61.4627,3.3385
251,61.523,3.2026
252,67.1933,3.98623
253,67.1793,3.82109
254,67.3919,3.96455
255,67.4892,3.84541
256,73.2325,4.50775
257,73.2196,4.34016
258,73.4179,4.41724
259,73.6908,4.35232
260,78.6949,5.18466
261,78.6603,5.13128
262,78.9037,5.38071
263,78.9337,5.58328
264,84.5803,5.65285
265,84.5809,5.51714
266,84.7373,5.59191
267,84.9343,5.80511
268,90.5549,5.90064
269,90.6582,5.78355
270,90.7672,5.97633
271,90.9412,5.92257
272,96.6828,6.16042
273,96.5968,6.02516
274,96.7651,6.22621
275,96.984,6.14654
276,101.881,6.52262
277,101.868,6.43284
278,102.107,6.47616
279,102.28,6.3768
280,105.809,6.84705
281,105.651,6.69451
282,106.019,6.71063
283,106.276,6.63871
