time,x,y,theta
1732883361.423958,19.213938,2.741355,0.021262
1732883361.523960,19.290113,2.743487,0.021062
1732883361.624003,19.289782,2.778064,-0.005056
1732883361.824004,19.445483,2.758427,0.018082
1732883361.924032,19.528296,2.757799,0.022909
1732883362.024041,19.590592,2.767206,0.014547
1732883362.124147,19.666047,2.771794,0.012551
1732883362.223985,19.767638,2.764113,0.024937
1732883362.324013,19.835453,2.771698,0.014732
1732883362.423928,19.917757,2.772899,0.012457
1732883362.523926,19.991503,2.773820,0.024394
1732883362.623999,20.066193,2.778843,0.010570
1732883362.723926,20.148502,2.778665,0.016431
1732883362.823998,20.226227,2.781556,0.012517
1732883362.924025,20.307516,2.783295,0.017126
1732883363.024068,20.386225,2.780886,0.019877
1732883363.124115,20.472054,2.783629,0.018539
1732883363.224105,20.554281,2.786947,0.013597
1732883363.324213,20.574492,2.718174,0.114118
1732883363.424350,20.692783,2.764917,0.024775
1732883363.524274,20.764199,2.785529,-0.004574
1732883363.624243,20.835583,2.769357,0.020581
1732883363.724272,20.914438,2.798507,-0.030580
1732883363.824242,21.005793,2.810347,-0.032856
1732883363.924121,21.088729,2.804955,-0.013417
1732883364.024047,21.177635,2.815162,-0.020359
1732883364.124071,21.266366,2.822891,-0.023224
1732883364.223981,21.350807,2.825433,-0.015997
1732883364.324028,21.444652,2.828001,-0.008098
1732883364.424102,21.530694,2.825813,-0.003320
1732883364.524092,21.626243,2.837246,-0.021953
1732883364.624060,21.709055,2.820567,0.013237
1732883364.724140,21.808379,2.824856,0.001993
1732883364.824082,21.900722,2.832482,-0.013881
1732883364.923950,21.997437,2.836014,-0.009642
1732883365.023965,22.088458,2.831413,-0.002483
1732883365.123965,22.172909,2.832515,-0.005823
1732883365.223976,22.273148,2.836207,-0.008176
1732883365.324114,22.369571,2.834612,0.000149
1732883365.424057,22.476400,2.844130,-0.013740
1732883365.524134,22.564510,2.839932,0.000665
1732883365.624194,22.666380,2.840680,-0.000606
1732883365.724146,22.767358,2.841988,0.001784
1732883365.824111,22.871559,2.848676,-0.012907
1732883365.923933,22.962940,2.844196,-0.002569
1732883366.023816,23.060681,2.847397,-0.000609
1732883366.123912,23.167227,2.853669,-0.010906
1732883366.223963,23.261541,2.856507,-0.017310
1732883366.324084,23.360644,2.851366,-0.003740
1732883366.424285,23.467802,2.854416,-0.011337
1732883366.524285,23.544775,2.832030,0.023318
1732883366.624316,23.647523,2.839681,0.014653
1732883366.724531,23.745140,2.840961,0.003682
1732883366.824333,23.834492,2.840050,0.008363
1732883366.924235,23.958752,2.796187,0.067228
1732883367.024007,24.044478,2.817321,0.026479
1732883367.123964,24.148304,2.818115,0.020160
1732883367.223991,24.242615,2.807409,0.024178
1732883367.323818,24.345102,2.821391,-0.002974
1732883367.423764,24.445226,2.817981,0.013997
1732883367.523749,24.553911,2.799080,0.044059
1732883367.623596,24.645826,2.811908,0.024623
1732883367.723751,24.751554,2.810251,0.028598
1732883367.823807,24.842290,2.805488,0.028689
1732883367.923760,24.944136,2.818128,-0.001756
1732883368.023866,25.026871,2.826584,-0.006637
1732883368.123885,25.119295,2.834762,-0.020985
1732883368.224036,25.203030,2.835583,-0.010180
1732883368.323976,25.292291,2.846331,-0.024902
1732883368.423975,25.375310,2.841880,-0.001782
1732883368.523955,25.454546,2.841825,0.012161
1732883368.623972,25.528071,2.850318,-0.006307
1732883368.724047,25.623821,2.851263,-0.004135
1732883368.823997,25.706073,2.854327,-0.003134
1732883368.924109,25.789627,2.861676,-0.010193
1732883369.024104,25.878609,2.862237,-0.013986
1732883369.124114,25.968050,2.863243,-0.012466
1732883369.224090,26.044616,2.867574,-0.005317
1732883369.324148,26.132694,2.869543,0.000905
1732883369.424119,26.216687,2.871933,0.002240
1732883369.524162,26.310889,2.870037,0.000157
1732883369.624124,26.383697,2.866487,0.013132
1732883369.724063,26.480936,2.873996,-0.004141
1732883369.824169,26.556864,2.876940,0.004803
1732883369.924123,26.634245,2.864440,0.016297
1732883370.024093,26.716882,2.854528,0.030370
1732883370.124120,26.810943,2.868224,-0.002998
1732883370.223884,26.890567,2.858367,0.013643
1732883370.323990,26.986164,2.853530,0.014202
1732883370.523980,27.097956,2.841954,0.029297
1732883370.624099,27.198398,2.856695,-0.000097
1732883370.724002,27.286271,2.847606,0.012456
1732883370.823985,27.381122,2.852914,0.000018
1732883371.024017,27.488014,2.866130,-0.022173
1732883371.123994,27.571179,2.853339,0.009932
1732883371.223972,27.669882,2.874086,-0.024087
1732883371.324221,27.756501,2.881356,-0.028551
1732883371.423975,27.849924,2.869532,0.003874
1732883371.524058,27.938722,2.864175,0.016984
1732883371.624075,28.031939,2.869598,0.007548
1732883371.723978,28.120968,2.878887,-0.006795
1732883371.824014,28.202675,2.876051,-0.004594
1732883371.924004,28.288359,2.875470,-0.011871
1732883372.024050,28.378562,2.881094,-0.011573
1732883372.223991,28.476638,2.887362,-0.016791
1732883372.323947,28.550338,2.874986,0.011011
1732883372.424050,28.633486,2.879932,-0.008900
1732883372.523938,28.720156,2.877888,0.001366
1732883372.623876,28.817048,2.884187,-0.003486
1732883372.723954,28.904461,2.886754,-0.024062
1732883372.824029,28.992028,2.888249,-0.013318
1732883372.923995,29.081512,2.892408,-0.013807
1732883373.024070,29.160380,2.889141,-0.002995
1732883373.124020,29.247827,2.888691,-0.017095
1732883373.224053,29.328206,2.888950,-0.018616
1732883373.324092,29.428149,2.875364,0.024083
1732883373.424101,29.510825,2.891691,0.001608
1732883373.524085,29.609202,2.884044,0.010320
1732883373.624074,29.694030,2.879294,0.019031
1732883373.724112,29.768985,2.885303,0.010821
1732883373.824242,29.853552,2.901644,-0.012525
1732883373.924193,29.946080,2.898235,-0.014091
1732883374.024158,30.029414,2.901366,-0.009869
1732883374.124087,30.114178,2.910047,-0.016405
1732883374.224042,30.198825,2.920316,-0.023645
1732883374.323853,30.298634,2.939538,-0.039561
1732883374.423827,30.389282,2.944598,-0.033060
1732883374.623860,30.485217,2.930431,-0.002177
1732883374.723957,30.595374,2.945958,-0.023384
1732883374.823916,30.691815,2.963980,-0.051190
1732883375.023887,30.806802,2.952106,-0.020767
1732883375.123950,30.902367,2.956882,-0.020649
1732883375.224044,31.014813,2.956695,-0.015076
1732883375.323987,31.111298,2.963447,-0.015310
1732883375.423948,31.219798,2.960735,-0.006423
1732883375.524085,31.262507,2.986921,-0.029684
1732883375.624017,31.410839,2.968435,-0.007645
1732883375.724043,31.501405,2.974205,-0.006324
1732883375.824069,31.592349,2.979059,-0.009744
1732883375.924068,31.683580,2.979073,-0.008029
1732883376.023923,31.786077,2.981171,-0.006602
1732883376.123865,31.884390,2.978607,0.011408
1732883376.224086,31.972176,2.985305,0.006631
1732883376.324169,32.073243,2.981785,0.008690
1732883376.424088,32.157777,2.971938,0.021599
1732883376.524130,32.253606,2.985591,0.004004
1732883376.624084,32.334933,2.982350,0.008552
1732883376.823959,32.431593,2.975244,0.019019
1732883376.923908,32.515155,3.021477,-0.034452
1732883377.023951,32.601471,2.988043,0.026015
1732883377.223860,32.706688,2.986789,0.032149
1732883377.324132,32.802865,2.991258,0.025828
1732883377.424083,32.893273,2.993534,0.024310
1732883377.524105,32.990199,3.013499,-0.008604
1732883377.624142,33.086124,2.996749,0.020743
1732883377.724146,33.180989,2.995138,0.018238
1732883377.824056,33.277861,2.992909,0.020820
1732883378.023867,33.377029,3.017639,-0.021389
1732883378.223747,33.474090,3.001044,0.008382
1732883378.323799,33.572446,3.005271,0.002820
1732883378.423801,33.661863,3.003691,0.006835
1732883378.523798,33.762628,3.016870,-0.007860
1732883378.624114,33.856424,3.017703,-0.011975
1732883378.724017,33.952025,3.024601,-0.026871
1732883378.824030,34.040918,3.028340,-0.024790
1732883378.924050,34.130527,3.026718,-0.004510
1732883379.024068,34.220146,3.026526,-0.004687
1732883379.124106,34.310024,3.030908,-0.022867
1732883379.224051,34.411269,3.045784,-0.046867
1732883379.323897,34.486430,3.037589,-0.006990
1732883379.424057,34.559347,3.031880,0.002613
1732883379.524012,34.653719,3.034181,-0.007511
1732883379.624108,34.755687,3.043290,-0.013338
1732883379.724392,34.848301,3.036852,0.000877
1732883379.824442,34.944475,3.039161,-0.024524
1732883379.924309,35.046175,3.042455,-0.035900
1732883380.024193,35.146417,3.043654,-0.035167
1732883380.123804,35.287218,2.973915,0.050106
1732883380.223391,35.350680,3.013445,-0.011690
1732883380.323216,35.456223,2.991841,0.010717
1732883380.423225,35.560661,2.988245,-0.002548
1732883380.523359,35.664219,2.967628,0.014268
1732883380.623658,35.764821,2.998951,-0.146604
1732883380.723751,35.837986,2.986343,-0.006060
1732883380.823937,35.953310,2.934140,0.077030
1732883380.923680,36.041677,2.998261,0.126644
1732883381.324538,36.110948,3.005799,0.088695
1732883381.524703,36.180278,3.008184,0.089413
1732883381.624594,36.250457,3.011821,0.090350
1732883382.724032,36.312635,3.027232,0.086361
1732883382.824253,36.371069,3.035230,0.067596
1732883383.024310,36.447052,3.012885,0.059242
1732883383.124106,36.505162,3.006464,0.094754
1732883383.224066,36.598279,3.055774,0.022353
1732883383.323908,36.671367,3.051792,0.027290
1732883383.423893,36.728721,3.052214,0.046414
1732883383.523913,36.812132,3.058096,0.040267
1732883383.623993,36.907492,3.063334,0.036234
1732883383.723813,36.981486,3.069646,0.029922
1732883383.823829,37.070265,3.074377,0.027194
1732883383.923827,37.153642,3.072402,0.033878
1732883384.023956,37.229122,2.944103,0.167671
1732883384.124125,37.345703,3.069407,0.015200
1732883384.224119,37.444396,3.073496,0.006904
1732883384.324161,37.547319,3.055350,0.027493
1732883384.424144,37.649656,3.054935,0.016401
1732883384.523968,37.763576,3.071045,0.024464
1732883384.624166,37.869711,3.050193,0.033944
1732883384.723869,37.997803,3.071963,-0.001728
1732883384.823770,38.091552,3.069546,0.010784
1732883384.923752,38.202733,3.058976,0.019508
1732883385.023821,38.320913,3.069541,-0.008914
1732883385.123826,38.419833,3.083631,-0.016540
1732883385.223975,38.523880,3.083546,-0.017104
1732883385.324041,38.631924,3.082173,-0.015586
1732883385.423943,38.731699,3.080612,-0.012916
1732883385.523920,38.828899,3.064129,0.020246
1732883385.624115,38.937310,3.083091,-0.012532
1732883385.723993,39.026900,3.060742,0.016312
1732883385.823980,39.123344,3.065772,0.008579
1732883385.923963,39.221940,3.060596,0.008318
1732883386.023973,39.314835,3.065750,0.004720
1732883386.124135,39.407911,3.051402,0.021130
1732883386.224252,39.507700,3.072320,-0.018427
1732883386.324220,39.614763,3.071117,-0.016880
1732883386.424127,39.709768,3.065352,-0.000576
1732883386.524047,39.813145,3.071915,-0.014330
1732883386.624013,39.909856,3.071818,-0.004643
1732883386.723919,40.013259,3.080669,-0.020305
1732883386.823999,40.118607,3.080457,-0.010817
1732883386.923940,40.214508,3.070449,0.016632
1732883387.023947,40.309341,3.065662,0.038745
1732883387.123980,40.427982,3.079252,-0.004612
1732883387.223890,40.525724,3.073663,0.022244
1732883387.324057,40.628834,3.071323,0.017844
1732883387.424158,40.741244,3.079256,-0.000974
1732883387.524377,40.842590,3.074914,0.013488
1732883387.624203,40.945615,3.074106,0.012940
1732883387.724084,41.048199,3.070620,0.022179
1732883387.823944,41.161049,3.084037,0.021112
1732883387.923929,41.265797,3.083800,0.034866
1732883388.024064,41.380617,3.036725,0.042625
1732883388.124027,41.501994,3.061952,0.015448
1732883388.223963,41.604361,3.078862,0.012959
1732883388.323881,41.727521,3.079996,0.017041
1732883388.424023,41.842237,3.080461,0.025249
1732883388.524007,41.945076,3.210749,-0.073409
1732883388.624044,42.021800,3.070702,0.075802
1732883388.724003,42.143229,3.122657,0.136736
1732883388.824119,42.256943,3.133924,0.133249
1732883388.924210,42.349360,3.089983,0.083983
1732883389.024340,42.467383,3.007671,0.129326
1732883389.124208,42.565003,3.018785,0.111257
1732883389.224253,42.684088,3.021187,0.091150
1732883389.423995,42.870644,3.207038,-0.128682
1732883389.523969,42.988330,3.230653,-0.135678
1732883389.623933,43.110742,3.221022,-0.090677
1732883389.723801,43.252569,3.261597,-0.091644
1732883389.823864,43.366012,3.316154,-0.094001
1732883389.923969,43.517497,3.362205,-0.138808
1732883390.023907,43.626951,3.282541,0.017132
1732883390.123992,43.755949,3.303910,0.006024
1732883390.224067,43.866755,3.393617,-0.118995
1732883390.324071,44.001818,3.399535,-0.119517
1732883390.424124,44.082377,3.305141,0.026787
1732883390.524122,44.202213,3.402939,-0.099233
1732883390.624145,44.322928,3.388166,-0.066630
1732883390.724043,44.434928,3.409529,-0.097214
1732883390.824030,44.536679,3.398095,-0.078134
1732883390.923989,44.654914,3.436803,-0.117726
1732883391.023951,44.759537,3.444120,-0.124319
1732883391.123835,44.860872,3.445827,-0.108868
1732883391.223910,44.955730,3.428908,-0.075896
1732883391.323928,45.051471,3.429192,-0.074181
1732883391.423998,45.147712,3.438645,-0.095779
1732883391.524032,45.241869,3.429671,-0.088954
1732883391.623991,45.337463,3.421873,-0.091467
1732883391.724117,45.442776,3.462640,-0.191976
1732883391.824057,45.542531,3.471729,-0.196932
1732883391.923975,45.636744,3.484403,-0.217933
1732883392.123923,45.737193,3.409432,-0.014802
1732883392.223984,45.822907,3.406878,-0.019667
1732883392.323981,45.915472,3.402904,-0.036985
1732883392.423967,46.029589,3.402894,-0.036843
1732883392.523998,46.098619,3.364194,-0.010089
1732883392.623991,46.187515,3.354489,-0.014466
1732883392.724048,46.303340,3.366989,-0.042584
1732883392.823998,46.390876,3.354924,-0.036185
1732883392.924030,46.481296,3.351344,-0.061243
1732883393.024002,46.579428,3.340580,-0.031583
1732883393.123949,46.691556,3.341162,-0.043568
1732883393.223965,46.782386,3.345728,-0.051410
1732883393.323872,46.887346,3.305317,-0.014965
1732883393.523887,46.928762,3.280640,0.086507
1732883393.623869,47.032246,3.261663,0.038077
1732883393.723824,47.117982,3.255706,0.033879
1732883393.823902,47.191308,3.238729,0.033983
1732883393.923917,47.272223,3.229301,0.028041
1732883394.023990,47.373029,3.200093,0.051732
1732883394.124043,47.477759,3.265342,-0.066110
1732883394.224000,47.570285,3.259974,-0.034088
1732883394.324008,47.667321,3.250196,-0.021116
1732883394.423979,47.761882,3.273774,-0.034363
1732883394.523985,47.839462,3.241532,0.021891
1732883394.623972,47.924322,3.267710,-0.016314
1732883394.823838,48.002988,3.245828,0.023826
1732883394.923906,48.081109,3.247030,0.021324
1732883395.023898,48.167166,3.211619,0.052695
1732883395.123827,48.280272,3.248471,-0.014408
1732883395.223859,48.364202,3.240407,-0.005725
1732883395.323863,48.451906,3.257658,-0.039585
1732883395.523748,48.560403,3.246571,-0.023368
1732883395.723848,48.679623,3.280951,-0.075425
1732883395.823797,48.775354,3.264512,-0.049913
1732883395.923743,48.828735,3.249603,0.021254
1732883396.023863,48.926100,3.248009,0.012946
1732883396.123848,49.008929,3.238925,0.032753
1732883396.223996,49.097786,3.236081,0.033747
1732883396.323874,49.194643,3.239401,0.026999
1732883396.424033,49.283568,3.235585,0.033121
1732883396.524082,49.384352,3.237096,0.020210
1732883396.624202,49.471390,3.236907,0.016155
1732883396.724196,49.567699,3.240105,0.016359
1732883396.824268,49.667810,3.225245,0.048200
1732883396.924213,49.751461,3.244527,0.001560
1732883397.024038,49.850825,3.235490,0.030889
1732883397.123979,49.939167,3.246683,0.001135
1732883397.224058,50.033441,3.234465,0.030484
1732883397.323931,50.126837,3.248814,-0.005929
1732883397.423942,50.220783,3.252246,-0.001713
1732883397.523879,50.313743,3.254583,-0.005489
1732883397.623975,50.413346,3.251441,-0.008857
1732883397.723835,50.511163,3.243354,-0.004047
1732883397.823959,50.617085,3.246717,-0.017642
1732883397.923896,50.714627,3.247335,-0.015611
1732883398.023879,50.818752,3.249139,-0.015850
1732883398.123878,50.924144,3.250587,-0.039786
1732883398.223814,50.966755,3.289398,0.024553
1732883398.323806,51.077242,3.258432,0.015710
1732883398.423889,51.169149,3.254402,0.014168
1732883398.524078,51.254296,3.252695,0.012444
1732883398.624195,51.395131,3.344507,-0.063984
1732883398.724163,51.500469,3.361040,-0.058338
1732883398.824194,51.585649,3.393454,-0.078468
1732883398.924293,51.676617,3.345862,-0.042981
1732883399.024315,51.762987,3.365582,-0.013266
1732883399.124267,51.842006,3.348493,0.012531
1732883399.224264,51.917781,3.345652,0.008412
1732883399.324311,51.994177,3.331598,0.005764
1732883399.424005,52.078188,3.332280,-0.012371
1732883399.523716,52.153564,3.331938,0.002533
1732883399.623666,52.277480,3.344820,-0.051643
1732883399.723638,52.346078,3.339419,-0.035207
1732883399.923802,52.443593,3.317641,-0.010846
1732883400.023977,52.545051,3.332655,-0.040975
1732883400.123977,52.621495,3.326895,-0.022615
1732883400.223998,52.705774,3.318607,-0.012578
1732883400.324055,52.808013,3.304908,0.002244
1732883400.424047,52.887783,3.313796,-0.008157
1732883400.524148,52.973102,3.303521,0.005217
1732883400.624221,53.075070,3.315396,-0.014262
1732883400.724278,53.157550,3.307446,-0.009964
1732883400.824198,53.244325,3.308905,-0.014137
1732883400.923913,53.335669,3.310012,-0.014604
1732883401.023709,53.430624,3.317273,-0.020749
1732883401.123679,53.497138,3.307327,-0.001543
1732883401.223668,53.591247,3.311986,-0.010257
1732883401.323678,53.685809,3.299455,0.011345
1732883401.423864,53.757335,3.318987,-0.018762
1732883401.523951,53.841045,3.319422,-0.021177
1732883401.623825,53.935698,3.301042,0.008833
1732883401.723765,54.010692,3.339181,-0.045189
1732883401.823957,54.086829,3.356247,-0.057775
1732883401.924104,54.185904,3.333539,-0.013401
1732883402.024267,54.265199,3.339016,-0.011830
1732883402.124235,54.348269,3.336030,0.004657
1732883402.323992,54.444281,3.340798,0.008867
1732883402.424011,54.522387,3.346364,-0.005532
1732883402.523881,54.616107,3.335490,0.019499
1732883402.623933,54.696656,3.352314,-0.013623
1732883402.723890,54.778245,3.325021,0.049708
1732883402.823949,54.866874,3.349467,-0.008762
1732883402.924058,54.963112,3.347750,-0.008722
1732883403.023929,55.046718,3.352003,-0.009891
1732883403.123958,55.138092,3.349782,-0.005875
1732883403.223975,55.221701,3.373585,-0.050466
1732883403.323905,55.313739,3.361216,-0.007851
1732883403.423901,55.402117,3.364541,-0.008100
1732883403.623852,55.498200,3.361814,0.009774
1732883403.723786,55.587980,3.373183,-0.015059
