time,x,y,theta
1732883390.724043,45.482086,3.482501,0.068197
1732883390.824030,45.567616,3.471595,0.061809
1732883390.923989,45.664242,3.473434,0.058545
1732883391.023951,45.751743,3.489779,0.058566
1732883391.123835,45.831272,3.514321,0.056609
1732883391.223910,45.912571,3.485152,0.054191
1732883391.323928,45.985664,3.488385,0.054128
1732883391.423998,46.058670,3.502691,0.048545
1732883391.524032,46.152615,3.487705,0.046516
1732883391.623991,46.257526,3.514074,0.038934
1732883391.724117,46.376221,3.524276,0.038159
1732883391.824057,46.483173,3.546545,0.039522
1732883391.923975,46.568237,3.540168,0.036543
1732883392.024009,46.608967,3.540716,0.038648
1732883392.123923,46.662987,3.494861,0.048088
1732883392.223984,46.782043,3.555560,0.035847
1732883392.323981,46.844139,3.564114,0.043139
1732883392.423967,46.934605,3.552608,0.042602
1732883392.523998,46.967800,3.544484,0.042585
1732883392.623991,47.075233,3.570852,0.040052
1732883392.724048,47.163204,3.587957,0.047717
1732883392.823998,47.264282,3.560149,0.049411
1732883392.924030,47.380951,3.586259,0.046518
1732883393.024002,47.496876,3.564864,0.046610
1732883393.123949,47.569595,3.615057,0.039224
1732883393.223965,47.637157,3.591601,0.043702
1732883393.323872,47.743847,3.601285,0.055923
1732883393.423795,47.790203,3.592109,0.064960
1732883393.523887,47.879375,3.579935,0.065593
1732883393.623869,47.938526,3.596315,0.067725
1732883393.723824,48.060303,3.608588,0.067771
1732883393.823902,48.045803,3.599751,0.067869
1732883393.923917,48.172825,3.615206,0.069974
1732883394.023990,48.257641,3.631451,0.069830
1732883394.124043,48.344830,3.638824,0.067550
1732883394.224000,48.435982,3.634153,0.067362
1732883394.324008,48.539997,3.667910,0.073346
1732883394.423979,48.652508,3.631549,0.072897
1732883394.523985,48.673653,3.658971,0.069657
1732883394.623972,48.779633,3.660793,0.069341
1732883394.723913,48.831333,3.687571,0.068783
1732883394.823838,48.902534,3.711385,0.065779
1732883394.923906,48.980724,3.696165,0.067113
1732883395.023898,49.060261,3.727785,0.065154
1732883395.123827,49.185516,3.712481,0.067345
1732883395.223859,49.248154,3.698403,0.064979
1732883395.323863,49.322472,3.702560,0.065055
1732883395.423757,49.327549,3.706805,0.066612
1732883395.523748,49.425167,3.727615,0.064415
1732883395.623862,49.473347,3.744968,0.060371
1732883395.723848,49.504303,3.739563,0.061743
1732883395.823797,49.623745,3.735586,0.071014
1732883395.923743,49.656746,3.720817,0.066705
1732883396.023863,49.759159,3.700727,0.073274
1732883396.123848,49.877075,3.758531,0.073777
1732883396.223996,50.004562,3.793279,0.075998
1732883396.323874,50.101757,3.792113,0.079325
1732883396.424033,50.211308,3.778787,0.082150
1732883396.524082,50.283131,3.799531,0.074496
1732883396.624202,50.411625,3.825575,0.077074
1732883396.724196,50.487576,3.837480,0.071974
1732883396.824268,50.591793,3.845074,0.073035
1732883396.924213,50.729324,3.870742,0.071212
1732883397.024038,50.783485,3.840425,0.076946
1732883397.123979,50.844578,3.858483,0.067860
1732883397.224058,50.940060,3.882345,0.067919
1732883397.323931,51.034557,3.889740,0.069244
1732883397.423942,51.143017,3.912157,0.066262
1732883397.523879,51.236404,3.898630,0.063798
1732883397.623975,51.325256,3.906686,0.064774
1732883397.723835,51.435555,3.929476,0.059295
1732883397.823959,51.555275,3.939805,0.063110
1732883397.923896,51.683510,3.960985,0.053441
1732883398.023879,51.766037,3.936583,0.062363
1732883398.123878,51.900356,4.002890,0.045640
1732883398.223814,51.986111,3.989888,0.053297
1732883398.323806,52.064941,3.980682,0.047677
1732883398.423889,52.180576,4.008273,0.049291
1732883398.524078,52.273354,4.010105,0.046038
1732883398.624195,52.361900,4.032271,0.039747
1732883398.724163,52.445690,4.063009,0.047125
1732883398.824194,52.511021,4.051602,0.044904
1732883398.924293,52.600861,4.051390,0.045285
1732883399.024315,52.679417,4.087099,0.041947
1732883399.124267,52.714272,4.075192,0.038336
1732883399.224264,52.801865,4.028955,0.028691
1732883399.324311,52.901707,4.071311,0.015066
1732883399.424005,52.938858,4.072463,0.022798
1732883399.523716,53.087444,4.089254,0.017209
1732883399.623666,53.099197,4.075283,0.023433
1732883399.723638,53.200855,4.101567,0.020753
1732883399.823702,53.260651,4.069373,0.024688
1732883399.923802,53.386208,4.109952,0.020117
1732883400.023977,53.457386,4.103669,0.021208
1732883400.123977,53.531445,4.126983,0.019467
1732883400.223998,53.617104,4.095938,0.028318
1732883400.324055,53.718327,4.128538,0.026633
1732883400.424047,53.782055,4.111202,0.035587
1732883400.524148,53.893055,4.128668,0.035909
1732883400.624221,53.968113,4.121356,0.032715
1732883400.724278,54.033657,4.120015,0.026140
1732883400.824198,54.089207,4.122755,0.032046
1732883400.923913,54.203373,4.142290,0.032687
1732883401.023709,54.267166,4.140541,0.035691
1732883401.123679,54.385559,4.142254,0.032814
1732883401.223668,54.456387,4.160084,0.034318
1732883401.323678,54.511745,4.135361,0.036764
1732883401.423864,54.578491,4.159029,0.035790
1732883401.523951,54.652863,4.130742,0.036540
1732883401.623825,54.755939,4.181152,0.038491
1732883401.723765,54.868607,4.177143,0.041724
1732883401.823957,54.967926,4.159052,0.043558
1732883401.924104,55.077160,4.197939,0.041241
1732883402.024267,55.131111,4.184656,0.042563
1732883402.124235,55.227371,4.197748,0.043880
1732883402.224134,55.275707,4.243712,0.046419
1732883402.323992,55.394127,4.283018,0.040565
1732883402.424011,55.426678,4.205843,0.050138
1732883402.523881,55.537506,4.229120,0.048748
1732883402.623933,55.583553,4.247416,0.045411
1732883402.723890,55.692909,4.259444,0.044456
1732883402.823949,55.740925,4.264117,0.046746
1732883402.924058,55.831501,4.277147,0.043069
1732883403.023929,55.942539,4.270897,0.048081
1732883403.123958,56.043610,4.298022,0.043233
1732883403.223975,56.135845,4.296782,0.044466
1732883403.323905,56.197422,4.293871,0.046952
1732883403.423901,56.321960,4.276775,0.049425
1732883403.524046,56.392262,4.308841,0.040014
1732883403.623852,56.455978,4.294639,0.047491
